Accession,Submitters,Organization,Release_Date,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Isolation_Source,Collection_Date,complete_date,complete_location,date_format,wild/captive,migration pattern,notes
MW164723,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17pool1688,10305,partial,Italy: VE,Italy,Culex pipiens,,2017-08-16,TRUE,,yyyy-mm-dd,,,
MW164724,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17pool1709,10305,partial,Italy: RO,Italy,Culex pipiens,,2017-08-17,TRUE,,yyyy-mm-dd,,,
MW164725,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17pool1729,10305,partial,Italy: TV,Italy,Culex pipiens,,2017-08-21,TRUE,,yyyy-mm-dd,,,
MW164726,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17pool1923,10305,partial,Italy: VE,Italy,Culex pipiens,,2017-09-11,TRUE,,yyyy-mm-dd,,,
MW164727,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17VIR7761-4,10305,partial,Italy: RO,Italy,Sturnus vulgaris,,2017-09-01,TRUE,,yyyy-mm-dd,,,
MW164728,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17VIR7838-4,10305,partial,Italy: RO,Italy,Turdus merula,,2017-08-30,TRUE,,yyyy-mm-dd,,,
MW164729,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,17VIR8655-3,10305,partial,Italy: RO,Italy,Larus michahellis,,2017-09-18,TRUE,,yyyy-mm-dd,,,
MW164730,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1009,10305,partial,Italy: VE,Italy,Culex pipiens,,2018-07-10,TRUE,,yyyy-mm-dd,,,
MW164731,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1018,10305,partial,Italy: VE,Italy,Culex pipiens,,2018-07-10,TRUE,,yyyy-mm-dd,,,
MW164732,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool108G,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-09-06,TRUE,,yyyy-mm-dd,,,
MW164733,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1124,10305,partial,Italy: VI,Italy,Culex pipiens,,2018-07-12,TRUE,,yyyy-mm-dd,,,
MW164734,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1141,10305,partial,Italy: PN,Italy,Culex pipiens,,2018-07-17,TRUE,,yyyy-mm-dd,,,
MW164735,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1163,10305,partial,Italy: TV,Italy,Culex pipiens,,2018-07-17,TRUE,,yyyy-mm-dd,,,
MW164736,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1219,10305,partial,Italy: RO,Italy,Culex pipiens,,2018-07-17,TRUE,,yyyy-mm-dd,,,
MW164737,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1229,10305,partial,Italy: PD,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164738,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1258,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164739,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1261,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164740,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1262,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164741,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1263,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164742,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1264,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164743,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1267,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-19,TRUE,,yyyy-mm-dd,,,
MW164744,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1347,10305,partial,Italy: RO,Italy,Culex pipiens,,2018-07-24,TRUE,,yyyy-mm-dd,,,
MW164745,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1398,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-26,TRUE,,yyyy-mm-dd,,,
MW164746,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1405,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-07-26,TRUE,,yyyy-mm-dd,,,
MW164747,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1430,10305,partial,Italy: PN,Italy,Culex pipiens,,2018-07-31,TRUE,,yyyy-mm-dd,,,
MW164748,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1442,10305,partial,Italy: TV,Italy,Culex pipiens,,2018-07-31,TRUE,,yyyy-mm-dd,,,
MW164749,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1506,10305,partial,Italy: PD,Italy,Culex pipiens,,2018-07-31,TRUE,,yyyy-mm-dd,,,
MW164750,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1509,10305,partial,Italy: VE,Italy,Culex pipiens,,2018-07-31,TRUE,,yyyy-mm-dd,,,
MW164751,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1519,10305,partial,Italy: PD,Italy,Culex pipiens,,2018-08-02,TRUE,,yyyy-mm-dd,,,
MW164752,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1522,10305,partial,Italy: VI,Italy,Culex pipiens,,2018-08-02,TRUE,,yyyy-mm-dd,,,
MW164753,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1523,10305,partial,Italy: VI,Italy,Culex pipiens,,2018-08-02,TRUE,,yyyy-mm-dd,,,
MW164754,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1556,10305,partial,Italy: TV,Italy,Culex pipiens,,2018-08-07,TRUE,,yyyy-mm-dd,,,
MW164755,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1575,10305,partial,Italy: RO,Italy,Culex pipiens,,2018-08-07,TRUE,,yyyy-mm-dd,,,
MW164756,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1610,10305,partial,Italy: PD,Italy,Culex pipiens,,2018-08-09,TRUE,,yyyy-mm-dd,,,
MW164757,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1614,10305,partial,Italy: VI,Italy,Culex pipiens,,2018-08-09,TRUE,,yyyy-mm-dd,,,
MW164758,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1617,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-08-09,TRUE,,yyyy-mm-dd,,,
MW164759,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1649,10305,partial,Italy: UD,Italy,Culex pipiens,,2018-08-14,TRUE,,yyyy-mm-dd,,,
MW164760,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1660,10305,partial,Italy: UD,Italy,Culex pipiens,,2018-08-14,TRUE,,yyyy-mm-dd,,,
MW164761,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1662,10305,partial,Italy: TV,Italy,Culex pipiens,,2018-08-14,TRUE,,yyyy-mm-dd,,,
MW164762,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1712,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-08-17,TRUE,,yyyy-mm-dd,,,
MW164763,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1755,7584,partial,Italy: TV,Italy,Culex pipiens,,2018-08-22,TRUE,,yyyy-mm-dd,,,
MW164764,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1795,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-08-23,TRUE,,yyyy-mm-dd,,,
MW164765,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1832,10305,partial,Italy: TV,Italy,Culex pipiens,,2018-08-28,TRUE,,yyyy-mm-dd,,,
MW164766,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool1965,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-09-06,TRUE,,yyyy-mm-dd,,,
MW164767,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool2042,10305,partial,Italy: VI,Italy,Culex pipiens,,2018-09-13,TRUE,,yyyy-mm-dd,,,
MW164768,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool78G,10305,partial,Italy: VR,Italy,Culex pipiens,,2018-08-09,TRUE,,yyyy-mm-dd,,,
MW164769,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18pool948,10305,partial,Italy: PD,Italy,Culex pipiens,,2018-07-06,TRUE,,yyyy-mm-dd,,,
MW164770,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18VIR7808-6,10305,partial,Italy: VI,Italy,Ciconia ciconia,,2018-09-07,TRUE,,yyyy-mm-dd,,,
MW164771,"Zecchin,B., Fusaro,A., Milani,A., Schivo,A., Ravagnan,S., Ormelli,S., Mavian,C., Michelutti,A., Toniolo,F., Barzon,L., Monne,I., Capelli,G., Zamperin,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",2021-10-01,18VIR7859-4,10305,partial,Italy: TN,Italy,Turdus merula,,2018-09-07,TRUE,,yyyy-mm-dd,,,
MW533154,"Penazziova,K., Csank,T.","University of Veterinary Medicine and Pharmacy in Kosice, Department of Microbiology and Immunology",2023-06-24,E203.C/2019/Kosice/SVK,8722,partial,Slovakia,Slovakia,Culex pipiens complex,,2019-07-26,TRUE,,yyyy-mm-dd,,,
MW803140,"Cirkovic,V., Todorovic,M., Siljic,M., Jankovic,M., Stamenkovic,G., Loncar,A., Stanojevic,M.","Institute of Microbiology and Immunology, Virology department",2021-06-12,UV780/Serbia/2019,1014,partial,Serbia: Sabac,Serbia,Culex pipiens,,2019,FALSE,,yyyy,,,
MZ560931,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-01-13,USUV-ED-I-121/19 Nr.2,1320,partial,Braunschweig (NI),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754004,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-82/19,1066,partial,Saarbrücken (SL),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754005,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-121/19 Nr.1,1336,partial,Braunschweig (NI),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754006,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-171/19,1340,partial,Cottbus-Willmersdorf (BB),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754007,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-44/20,1338,partial,Passau (BY),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754008,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-M 2349,1320,partial,Neuenkirchen (SL),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754009,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-19 51217-UGF198,1017,partial,Fürstenwalde (BB),Germany,Strix nebulosa,,2019,FALSE,,yyyy,,,
MZ754010,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-68/19,1363,partial,Gelnhausen (HE),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754011,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-74/19,1066,partial,Wunstorf (NI),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754012,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-138/19,1336,partial,Großpostwitz (SN),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754013,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-159/19,1060,partial,Magdeburg (ST),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754014,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-229\19,1330,partial,Gießen (HE),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754015,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-222\19,1365,partial,Würselen (NW),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754016,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-231\20,1350,partial,Munich (BY),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
MZ754017,"Ziegler,U., Bergmann,F., Holicki,C.M., Sadeghi,B., Keller,M., Groschup,M.H.","Friedrich-Loeffler-Institut, INNT",2022-10-25,USUV-ED-I-236\19,1365,partial,Löhne (NW),Germany,Turdus merula,,2019,FALSE,,yyyy,,,
